# Initial guess: [ 1.79771619e-03 -2.77157605e-01  5.66787228e+02]
# Polynomial degree: 2
#            2
# -0.000391 x + 0.7152 x + 456.2
# dam bottom method: grwl_intersection
CumArea,Elevation,Storage,Storage (mil. m3),Elevation_Observed
114.75,533.1381362573368,4511836435.677782,4511.836435677782,
115.0,533.2944785208027,4531086313.306299,4531.086313306299,
115.25,533.4507719044689,4550375270.390708,4550.375270390708,
115.5,533.6070164083353,4569703294.711058,4569.703294711057,
115.75,533.7632120324022,4589070374.0473995,4589.070374047399,
116.0,533.9193587766694,4608476496.179783,4608.476496179783,
116.25,534.0754566411368,4627921648.888258,4627.921648888258,
116.5,534.2315056258046,4647405819.952875,4647.4058199528745,
116.75,534.3875057306727,4666928997.153685,4666.928997153685,
117.0,534.5434569557412,4686491168.270736,4686.491168270735,
117.25,534.69935930101,4706092321.084079,4706.092321084078,
117.5,534.8552127664791,4725732443.373764,4725.732443373764,
117.75,535.0110173521485,4745411522.919842,4745.411522919841,
118.0,535.1667730580183,4765129547.502362,4765.129547502362,
118.25,535.3224798840884,4784886504.901375,4784.886504901375,
118.5,535.4781378303588,4804682382.89693,4804.682382896929,
118.75,535.6337468968295,4824517169.269077,4824.517169269077,
119.0,535.7893070835006,4844390851.797868,4844.390851797868,
119.25,535.944818390372,4864303418.263351,4864.303418263351,
119.5,536.1002808174437,4884254856.445578,4884.254856445577,
119.75,536.2556943647159,4904245154.124597,4904.245154124596,
120.0,536.4110590321882,4924274299.080459,4924.274299080458,
120.25,536.5663748198609,4944342279.093214,4944.342279093214,
120.5,536.721641727734,4964449081.942913,4964.449081942913,
120.75,536.8768597558073,4984594695.409605,4984.594695409604,
121.0,537.032028904081,5004779107.27334,5004.77910727334,
121.25,537.187149172555,5025002305.314169,5025.002305314169,
121.5,537.3422205612294,5045264277.312141,5045.2642773121415,
121.75,537.497243070104,5065565011.047308,5065.565011047308,
122.0,537.652216699179,5085904494.299718,5085.904494299718,
122.25,537.8071414484543,5106282714.8494215,5106.282714849422,
122.5,537.96201731793,5126699660.476469,5126.699660476469,
122.75,538.1168443076059,5147155318.960911,5147.15531896091,
123.0,538.2716224174823,5167649678.082796,5167.649678082796,
123.25,538.4263516475588,5188182725.622175,5188.182725622175,
123.5,538.5810319978358,5208754449.359099,5208.754449359099,
123.75,538.7356634683131,5229364837.073617,5229.364837073616,
124.0,538.8902460589907,5250013876.545779,5250.013876545779,
124.25,539.0447797698687,5270701555.555636,5270.701555555636,
124.5,539.1992646009469,5291427861.883238,5291.427861883238,
124.75,539.3537005522255,5312192783.308634,5312.192783308634,
125.0,539.5080876237043,5332996307.611875,5332.996307611875,
125.25,539.6624258153836,5353838422.57301,5353.838422573011,
125.5,539.8167151272633,5374719115.972091,5374.719115972091,
125.75,539.9709555593431,5395638375.589166,5395.638375589166,
126.0,540.1251471116233,5416596189.204286,5416.596189204285,
126.25,540.2792897841039,5437592544.597501,5437.592544597501,
126.5,540.4333835767848,5458627429.5488615,5458.627429548861,
126.75,540.587428489666,5479700831.838417,5479.700831838417,
127.0,540.7414245227475,5500812739.246218,5500.8127392462175,
127.25,540.8953716760293,5521963139.552314,5521.963139552314,
127.5,541.0492699495115,5543152020.536756,5543.152020536755,
127.75,541.203119343194,5564379369.979593,5564.379369979593,
128.0,541.3569198570768,5585645175.660876,5585.645175660876,
128.25,541.51067149116,5606949425.360655,5606.9494253606545,
128.5,541.6643742454435,5628292106.858979,5628.292106858979,
128.75,541.8180281199272,5649673207.9359,5649.6732079359,
129.0,541.9716331146114,5671092716.371467,5671.092716371466,
129.25,542.1251892294958,5692550619.945729,5692.550619945729,
129.5,542.2786964645807,5714046906.438738,5714.046906438738,
129.75,542.4321548198658,5735581563.630543,5735.581563630542,
130.0,542.5855642953513,5757154579.301194,5757.154579301194,
130.25,542.7389248910371,5778765941.230742,5778.765941230742,
130.5,542.8922366069231,5800415637.199237,5800.415637199237,
130.75,543.0454994430096,5822103654.986728,5822.103654986728,
131.0,543.1987133992964,5843829982.373265,5843.829982373265,
131.25,543.3518784757835,5865594607.1389,5865.5946071389,
131.5,543.5049946724708,5887397517.063681,5887.39751706368,
131.75,543.6580619893585,5909238699.927659,5909.238699927659,
132.0,543.8110804264466,5931118143.510884,5931.118143510884,
132.25,543.964049983735,5953035835.593407,5953.035835593407,
132.5,544.1169706612237,5974991763.955276,5974.991763955275,
132.75,544.2698424589128,5996985916.376542,5996.985916376542,
133.0,544.4226653768021,6019018280.637256,6019.018280637255,
133.25,544.5754394148918,6041088844.517467,6041.088844517466,
133.5,544.7281645731819,6063197595.797225,6063.1975957972245,
133.75,544.8808408516722,6085344522.256581,6085.344522256581,
134.0,545.0334682503628,6107529611.675585,6107.529611675584,
134.25,545.1860467692538,6129752851.834287,6129.752851834286,
134.5,545.3385764083451,6152014230.512736,6152.014230512736,
134.75,545.4910571676369,6174313735.490984,6174.313735490984,
135.0,545.6434890471288,6196651354.549079,6196.651354549079,
135.25,545.7958720468212,6219027075.4670725,6219.027075467072,
135.5,545.9482061667138,6241440886.025014,6241.440886025013,
135.75,546.1004914068067,6263892774.002954,6263.892774002953,
136.0,546.2527277671,6286382727.180942,6286.382727180941,
136.25,546.4049152475936,6308910733.339027,6308.9107333390275,
136.5,546.5570538482875,6331476780.257262,6331.476780257262,
136.75,546.7091435691818,6354080855.715695,6354.080855715695,
137.0,546.8611844102765,6376722947.494377,6376.722947494377,
137.25,547.0131763715714,6399403043.373358,6399.403043373358,
