# Initial guess: [ 4.13838162e-04 -3.27829080e-01  7.86356802e+02]
# Polynomial degree: 2
#            2
# 0.0001335 x + 0.1087 x + 620.4
# dam bottom method: grwl_intersection
CumArea,Elevation,Storage,Storage (mil. m3),Elevation_Observed
20.25,622.6937775056845,22661969.84922302,22.66196984922302,
20.5,622.7223190953387,23229652.700670067,23.229652700670066,
20.75,622.7508773691696,23804473.03505276,23.80447303505276,
21.0,622.7794523271773,24386435.023415282,24.38643502341528,
21.25,622.8080439693617,24975542.836801816,24.975542836801814,
21.5,622.836652295723,25571800.64625656,25.57180064625656,
21.75,622.865277306261,26175212.622823704,26.175212622823704,
22.0,622.8939190009758,26785782.93754745,26.78578293754745,
22.25,622.9225773798672,27403515.761471976,27.403515761471976,
22.5,622.9512524429356,28028415.26564148,28.02841526564148,
22.75,622.9799441901806,28660485.62110016,28.66048562110016,
23.0,623.0086526216023,29299730.998892184,29.299730998892183,
23.25,623.0373777372009,29946155.570061747,29.946155570061745,
23.5,623.0661195369763,30599763.505653057,30.599763505653055,
23.75,623.0948780209284,31260558.976710297,31.260558976710296,
24.0,623.1236531890572,31928546.154277653,31.92854615427765,
24.25,623.1524450413629,32603729.209399316,32.60372920939931,
24.5,623.1812535778452,33286112.31311947,33.28611231311947,
24.75,623.2100787985044,33975699.63648231,33.97569963648231,
25.0,623.2389207033402,34672495.35053204,34.67249535053204,
25.25,623.2677792923529,35376503.62631284,35.37650362631283,
25.5,623.2966545655423,36087728.63486889,36.08772863486889,
25.75,623.3255465229084,36806174.54724439,36.80617454724439,
26.0,623.3544551644515,37531845.53448354,37.53184553448354,
26.25,623.3833804901711,38264745.76763052,38.264745767630515,
26.5,623.4123225000676,39004879.41772951,39.00487941772951,
26.75,623.4412811941409,39752250.65582472,39.75225065582472,
27.0,623.4702565723909,40506863.652960345,40.50686365296034,
27.25,623.4992486348176,41268722.58018056,41.26872258018056,
27.5,623.5282573814211,42037831.60852955,42.03783160852955,
27.75,623.5572828122014,42814194.909051515,42.814194909051515,
28.0,623.5863249271584,43597816.65279065,43.59781665279065,
28.25,623.6153837262923,44388701.010791145,44.388701010791145,
28.5,623.6444592096028,45186852.15409719,45.18685215409719,
28.75,623.6735513770902,45992274.25375298,45.992274253752974,
29.0,623.7026602287543,46804971.4808027,46.8049714808027,
29.25,623.7317857645951,47624948.00629053,47.62494800629053,
29.5,623.7609279846127,48452208.00126067,48.452208001260665,
29.75,623.7900868888072,49286755.636757314,49.28675563675731,
30.0,623.8192624771783,50128595.08382466,50.128595083824656,
30.25,623.8484547497262,50977730.513506874,50.97773051350687,
30.5,623.8776637064509,51834166.09684817,51.834166096848165,
30.75,623.9068893473523,52697906.004892714,52.697906004892715,
31.0,623.9361316724305,53568954.408684716,53.56895440868471,
31.25,623.9653906816854,54447315.479268365,54.44731547926836,
31.5,623.9946663751172,55332993.38768785,55.33299338768784,
31.75,624.0239587527257,56225992.304987356,56.22599230498735,
32.0,624.0532678145108,57126316.40221107,57.12631640221107,
32.25,624.0825935604729,58033969.85040319,58.03396985040319,
32.5,624.1119359906116,58948956.820607916,58.94895682060791,
32.75,624.1412951049272,59871281.48386942,59.87128148386942,
33.0,624.1706709034195,60800948.01123191,60.8009480112319,
33.25,624.2000633860886,61737960.573739566,61.737960573739564,
33.5,624.2294725529343,62682323.34243658,62.68232334243658,
33.75,624.2588984039569,63634040.48836714,63.634040488367134,
34.0,624.2883409391562,64593116.182575434,64.59311618257543,
34.25,624.3178001585323,65559554.596105665,65.55955459610566,
34.5,624.3472760620853,66533359.90000202,66.53335990000201,
34.75,624.3767686498148,67514536.26530868,67.51453626530868,
35.0,624.4062779217212,68503087.86306983,68.50308786306982,
35.25,624.4358038778043,69499018.86432968,69.49901886432968,
35.5,624.4653465180643,70502333.44013241,70.5023334401324,
35.75,624.494905842501,71513035.76152222,71.51303576152222,
36.0,624.5244818511144,72531129.9995433,72.5311299995433,
36.25,624.5540745439047,73556620.32523984,73.55662032523983,
36.5,624.5836839208716,74589510.90965603,74.58951090965603,
36.75,624.6133099820153,75629805.92383605,75.62980592383605,
37.0,624.6429527273358,76677509.5388241,76.6775095388241,
37.25,624.672612156833,77732625.92566435,77.73262592566435,
37.5,624.7022882705071,78795159.25540102,78.79515925540102,
37.75,624.7319810683579,79865113.69907829,79.8651136990783,
38.0,624.7616905503854,80942493.42774037,80.94249342774036,
38.25,624.7914167165897,82027302.6124314,82.0273026124314,
38.5,624.8211595669708,83119545.42419562,83.1195454241956,
38.75,624.8509191015286,84219226.0340772,84.2192260340772,
39.0,624.8806953202632,85326348.61312032,85.32634861312032,
39.25,624.9104882231745,86440917.33236918,86.44091733236917,
39.5,624.9402978102626,87562936.36286797,87.56293636286796,
39.75,624.9701240815275,88692409.87566088,88.69240987566087,
40.0,624.9999670369691,89829342.04179211,89.8293420417921,
40.25,625.0298266765875,90973737.03230584,90.97373703230583,
40.5,625.0597030003827,92125599.01824626,92.12559901824626,
40.75,625.0895960083545,93284932.17065758,93.28493217065757,
41.0,625.1195057005033,94451740.66058396,94.45174066058395,
41.25,625.1494320768287,95626028.65906961,95.6260286590696,
41.5,625.1793751373309,96807800.33715872,96.80780033715872,
41.75,625.2093348820099,97997059.86589548,97.99705986589548,
42.0,625.2393113108656,99193811.41632406,99.19381141632405,
42.25,625.2693044238981,100398059.15948868,100.39805915948867,
42.5,625.2993142211074,101609807.26643352,101.60980726643352,
42.75,625.3293407024934,102829059.90820277,102.82905990820277,
43.0,625.3593838680562,104055821.25584061,104.05582125584061,
43.25,625.3894437177958,105290095.48039126,105.29009548039126,
43.5,625.419520251712,106531886.75289889,106.53188675289888,
43.75,625.4496134698051,107781199.24440767,107.78119924440766,
44.0,625.4797233720749,109038037.12596181,109.03803712596181,
